15471, 11.7
15481, 11.7
15509, 4.9
15533, 4.4
15601, 6.5
15615, 7.9
15621, 7.9
15628, 7.1
15647, 5.9
15707, 5.4
15729, 4.5
15755, 4.8
15958, 10.3
15969, 5.8
16182, 4.7
16266, 5.7
16472, 5.7
16491, 5.3
16529, 6.0
16540, 21.0
16657, 10.5
16779, 5.7
16823, 7.6
16868, 10.0
16922, 6.3
17106, 5.7
17118, 4.4
17245, 11.7
17295, 11.1
17345, 6.8
17459, 6.3
17481, 4.8
17513, 5.7
17530, 7.6
17539, 11.9
17571, 8.2
17603, 26.1
17634, 4.5
17652, 5.7
17655, 5.1
17674, 8.9
17728, 4.9
17830, 5.8
17847, 5.0
17980, 8.9
18022, 5.4
18151, 4.5
18237, 6.4
18512, 9.1
18536, 4.4
18721, 17.6
18814, 10.6
18838, 5.0
18858, 4.8
18872, 5.6
18949, 9.8
18951, 9.3
19002, 5.2
19153, 5.9
19185, 5.1
19236, 11.6
19266, 5.9
19417, 5.9
19419, 7.0
19558, 7.4
19599, 10.0
19675, 9.4
19717, 5.9
19745, 7.3
19864, 7.2
19899, 5.1
19924, 4.5
19930, 5.0
19968, 9.2
19986, 6.1
20000, 11.2
20049, 4.5
20090, 4.3
20175, 4.5
20187, 6.5
20250, 5.6
20277, 7.8
20308, 6.3
20386, 6.7
20477, 5.9
20513, 6.9
20561, 6.3
20641, 10.4
20943, 8.8
21049, 4.9
21051, 7.6
21081, 4.8
21092, 8.4
21106, 4.5
21117, 7.8
21239, 5.3
21279, 11.8
21287, 7.7
21338, 4.8
21388, 5.1
21431, 4.6
21709, 12.2
21846, 6.7
21885, 7.9
22141, 5.4
22223, 4.8
22295, 6.2
22302, 5.2
22383, 5.8
22385, 4.8
22397, 4.5
22473, 25.8
22536, 7.1
22560, 10.4
22587, 4.5
22688, 4.6
22718, 9.2
22729, 5.5
23008, 4.3
23018, 7.6
23031, 10.1
23091, 9.5
23188, 9.0
23410, 7.8
23799, 11.5
23819, 6.1
23862, 7.9
24050, 12.7
24068, 8.8
24077, 7.7
24233, 7.5
24237, 6.4
24618, 6.2
24711, 9.6
24878, 8.0
24884, 5.0
24923, 9.6
25058, 5.3
25156, 5.3
25205, 11.4
25212, 8.8
25281, 7.2
25302, 7.2
25313, 5.2
25419, 9.9
25616, 4.6
25710, 4.9
25731, 5.5
25964, 7.9
26001, 12.1
26104, 12.1
26386, 6.5
26441, 5.5
26472, 8.7
26629, 5.1
26674, 6.0
26691, 6.2
26693, 5.8
26822, 10.8
26886, 5.0
26901, 8.8
27135, 4.5
27151, 5.1
27277, 6.6
27309, 5.9
27310, 7.3
27717, 8.3
27762, 5.4
27860, 4.4
28023, 7.3
28246, 4.6
28402, 17.7
28410, 17.7
28420, 5.6
28502, 5.1
28626, 6.4
28643, 17.7
28668, 5.3
28768, 4.4
28877, 4.4
28880, 7.0
28890, 6.0
28908, 7.2
28991, 13.6
29272, 8.6
29277, 13.9
29399, 6.1
29729, 6.6
29772, 4.5
29845, 4.9
29879, 4.6
29916, 15.5
29922, 8.2
30016, 8.0
30142, 4.4
30166, 11.2
30223, 9.3
30277, 11.6
30283, 4.4
30299, 4.4
30378, 5.4
30420, 4.7
30504, 4.6
30518, 6.9
30583, 5.4
30958, 7.4
30998, 4.4
31227, 7.5
31260, 14.6
31292, 4.7
31494, 5.3
31577, 4.9
31684, 8.5
31697, 5.1
31783, 6.6
31875, 5.8
32046, 17.9
32106, 4.6
32146, 11.3
32152, 7.0
32155, 6.3
32157, 6.5
32232, 5.1
32343, 6.7
32452, 4.6
32464, 9.8
32595, 4.3
32618, 5.7
32644, 4.5
32658, 7.2
32661, 9.6
32688, 5.6
32718, 6.5
32811, 11.3
32838, 6.4
32936, 9.3
32962, 5.5
32992, 5.7
33018, 5.9
33275, 5.3
33390, 4.6
33409, 4.9
33433, 6.2
33491, 12.0
33529, 10.2
33530, 5.9
33597, 8.1
33609, 8.0
33735, 10.0
33762, 9.3
33837, 7.2
33887, 8.0
33896, 4.4
34022, 11.2
34117, 5.2
34173, 5.1
34283, 9.5
34308, 5.3
34322, 10.8
34354, 5.5
34356, 6.5
34394, 7.5
34591, 12.2
34716, 5.1
34852, 9.3
35297, 8.3
35407, 6.2
35486, 4.4
35542, 4.7
35555, 9.5
35572, 4.5
35594, 5.8
35735, 4.3
35736, 4.5
35884, 11.4
35939, 4.4
36247, 5.1
36268, 5.0
36305, 12.6
36341, 8.8
36466, 7.2
36498, 11.8
36525, 20.3
36602, 8.0
36756, 4.7
36794, 6.1
36800, 12.1
36830, 5.8
36868, 4.5
37276, 7.7
37280, 6.6
37359, 6.2
37442, 4.9
37577, 5.6
37631, 4.4
37760, 4.5
37813, 5.2
38029, 6.4
38085, 4.3
38102, 5.8
38140, 5.5
38218, 6.6
38345, 5.8
38403, 5.5
38558, 7.3
38737, 8.7
38744, 7.3
38896, 22.9
38936, 6.7
38954, 5.1
39001, 5.9
39024, 4.6
39027, 4.7
39071, 4.6
39081, 6.7
39284, 9.3
39286, 6.7
39292, 20.2
39312, 5.8
39325, 5.8
39411, 5.9
39466, 8.7
39588, 25.2
39674, 6.8
39678, 21.7
39748, 6.4
39921, 5.1
39948, 10.1
40068, 4.6
40111, 4.4
40195, 8.7
40302, 4.7
40315, 4.9
40334, 4.9
40451, 6.1
40495, 4.5
40543, 9.6
40547, 9.6
40560, 9.6
40616, 5.0
40648, 6.4
40664, 4.7
40774, 5.3
40775, 8.9
40779, 5.0
41033, 6.1
41079, 12.8
41092, 4.9
41183, 7.9
41285, 7.9
41294, 4.9
41397, 7.4
41432, 5.6
41464, 7.9
41477, 4.6
41502, 6.8
41636, 7.5
41763, 5.1
41832, 6.2
41859, 6.6
41908, 7.6
42021, 9.4
42143, 5.6
42144, 5.4
42376, 9.0
42433, 4.6
42558, 4.5
42595, 12.3
42750, 5.1
42792, 8.2
42931, 11.9
42999, 10.4
43017, 6.8
43055, 7.0
43075, 6.6
43076, 5.5
43132, 5.8
43148, 4.7
43212, 11.6
43225, 4.9
43348, 5.2
43399, 9.8
43415, 7.8
43523, 7.8
43639, 6.6
43652, 4.8
43669, 5.7
43896, 5.3
43921, 7.8
43949, 5.2
43980, 5.3
43987, 4.7
44022, 4.6
44035, 5.6
44108, 4.3
44118, 9.7
44318, 5.0
44520, 7.8
44677, 6.2
44680, 9.2
44703, 10.5
44733, 6.5
44809, 5.8
44839, 10.5
44875, 6.0
45057, 10.9
45196, 6.5
45209, 20.8
45572, 5.4
45633, 6.8
46031, 4.4
46153, 10.5
46183, 4.9
46319, 6.8
46367, 4.7
46447, 6.3
46465, 6.4
46577, 6.2
46588, 8.1
46626, 5.1
46697, 5.7
46819, 11.8
46906, 6.3
46924, 5.7
46954, 7.5
46958, 5.4
47118, 4.4
47134, 5.4
47314, 6.4
47517, 4.3
47730, 5.3
47741, 7.5
47995, 4.6
48135, 8.1
48273, 4.6
48287, 5.3
48305, 4.7
48323, 9.3
48329, 4.7
48340, 7.4
48411, 5.7
48446, 5.3
48481, 9.3
48523, 6.3
48589, 8.0
48778, 5.1
48904, 18.0
48933, 7.9
49172, 5.8
49377, 6.5
49745, 16.5
49800, 4.4
49801, 14.7
49899, 12.3
50023, 8.8
50055, 6.6
50201, 4.7
50211, 10.2
50230, 5.7
50254, 6.9
50429, 5.4
50502, 4.8
50522, 4.6
50627, 6.1
50659, 8.0
50707, 6.6
50715, 9.5
50735, 6.8
50748, 5.0
50750, 7.6
50776, 6.1
50781, 10.2
50869, 4.5
51060, 5.5
51128, 4.6
51157, 4.7
51168, 6.4
51181, 8.4
51260, 5.3
51336, 5.6
51680, 23.9
51706, 8.0
51756, 6.3
51778, 6.8
51793, 5.0
51824, 4.8
52322, 6.0
52390, 4.7
52565, 9.4
52661, 7.8
52679, 4.7
52684, 4.7
52727, 4.3
52732, 4.4
52990, 5.6
53100, 5.6
53430, 4.5
53467, 6.7
53498, 5.2
53591, 5.4
53682, 5.5
53693, 7.1
53699, 7.1
53780, 11.0
53811, 8.0
53915, 12.9
54052, 5.8
54157, 5.1
54174, 5.1
54231, 12.5
54248, 4.3
54293, 6.3
54362, 4.6
54409, 5.1
54472, 4.7
54514, 7.0
54522, 5.7
54591, 11.1
54626, 4.4
54715, 4.6
54902, 7.5
54984, 5.6
55030, 9.0
55206, 13.5
55322, 4.8
55325, 5.8
55474, 5.8
55571, 5.4
55751, 5.4
56069, 4.9
56136, 6.2
56149, 5.0
56210, 4.6
56551, 5.3
56572, 4.9
56831, 12.2
56979, 4.4
57142, 4.9
57274, 5.4
57279, 12.9
57325, 22.1
57420, 6.3
57556, 5.6
57620, 10.1
57621, 4.9
57639, 7.1
57645, 7.7
57789, 5.9
57849, 6.6
57918, 4.8
57980, 5.2
58058, 7.2
58147, 12.5
58180, 6.3
58318, 11.3
58628, 4.8
58659, 5.6
58774, 5.5
58826, 7.5
58968, 5.7
58995, 4.7
59018, 5.5
59039, 7.5
59076, 5.1
59190, 6.3
59216, 6.3
59236, 4.6
59326, 5.4
59395, 4.6
59461, 4.7
59487, 11.3
59502, 6.1
59568, 7.4
59786, 4.7
59943, 8.6
59993, 4.7
60120, 20.6
60201, 5.3
60265, 5.7
60334, 4.8
60504, 7.8
60570, 11.5
60642, 5.1
60649, 5.3
60755, 4.8
60800, 5.4
60805, 5.8
60824, 10.6
60825, 5.7
60846, 5.8
60894, 19.3
61076, 4.7
61154, 7.1
61262, 5.1
61461, 7.0
61555, 4.3
61696, 14.8
61706, 7.5
61894, 4.6
61938, 4.4
62038, 6.6
62174, 4.7
62200, 4.4
62292, 6.6
62388, 4.4
62644, 5.3
62796, 4.9
62826, 7.1
63083, 7.6
63097, 11.8
63125, 7.3
63405, 8.0
63416, 4.8
63445, 4.8
63490, 4.8
63543, 8.1
63644, 6.4
63774, 6.2
63795, 8.9
63917, 5.0
63931, 5.0
64420, 5.2
64438, 5.1
64463, 4.5
64531, 7.1
64551, 6.0
64592, 7.5
64643, 4.8
64705, 5.9
64997, 7.5
65100, 4.6
65254, 5.6
65288, 6.2
65372, 6.1
65416, 5.8
65543, 6.9
65548, 6.9
65563, 4.9
65713, 7.2
65735, 6.4
65745, 7.5
65768, 25.2
66058, 5.2
66105, 5.0
66117, 4.7
66251, 4.5
66309, 8.0
66511, 7.4
66532, 6.5
67109, 8.8
67638, 4.4
67728, 11.6
67773, 6.5
67853, 6.7
67965, 5.1
68068, 5.1
68084, 5.4
68208, 6.4
68457, 4.6
68734, 7.2
68827, 16.7
68833, 6.0
68911, 8.2
69034, 19.2
69075, 6.4
69076, 7.1
69092, 7.2
69208, 5.0
69243, 4.4
69396, 6.5
69438, 6.3
69441, 4.9
69515, 7.4
69639, 6.6
69716, 5.0
69802, 4.9
69839, 10.6
69908, 5.8
70001, 4.3
70141, 5.1
70229, 6.0
70242, 4.5
70266, 5.0
70353, 6.7
70355, 4.4
70434, 4.8
70443, 7.1
70470, 6.9
70520, 5.8
70726, 5.0
70807, 11.6
71005, 5.8
71139, 4.6
71151, 4.8
71215, 4.9
71225, 15.1
71387, 5.8
71432, 5.7
71437, 4.7
71458, 5.2
71661, 5.9
71689, 4.5
71854, 5.5
72056, 12.5
72210, 8.0
72246, 8.4
72296, 4.8
72333, 4.6
72540, 4.9
72554, 5.3
72700, 4.9
72714, 5.1
72759, 4.4
72883, 4.6
73026, 5.0
73286, 6.1
73414, 4.7
73418, 7.3
73641, 4.4
73757, 5.8
73872, 8.3
74245, 4.8
74311, 5.5
74392, 9.3
74564, 4.4
74880, 7.6
75047, 6.5
75058, 6.0
75078, 11.2
75084, 5.3
75209, 5.6
75212, 4.5
75233, 6.1
75290, 5.9
75291, 10.4
75339, 16.8
75349, 5.8
75378, 7.8
75559, 5.0
75748, 4.8
75866, 4.7
76221, 5.0
76330, 4.7
76740, 7.0
76773, 4.8
76860, 4.9
77069, 5.5
77349, 8.2
77538, 5.6
77798, 4.7
77810, 4.7
77825, 6.4
77910, 5.6
78024, 4.3
78279, 5.6
78327, 5.4
78352, 4.9
78499, 11.3
78508, 6.9
78521, 8.4
78600, 6.1
78610, 8.0
78697, 19.8
78908, 4.7
78945, 9.6
79014, 5.7
79140, 4.3
79188, 4.8
79388, 4.5
79408, 14.9
79703, 9.3
79817, 4.5
80020, 4.9
80117, 10.2
80353, 4.3
80596, 6.2
80605, 23.2
80743, 6.2
80875, 5.3
80888, 5.1
80889, 10.2
80890, 4.8
80906, 4.4
81071, 5.2
81262, 11.4
81308, 4.7
81436, 5.8
81604, 5.0
81644, 5.4
81777, 5.7
81788, 5.9
82008, 5.8
82041, 6.1
82130, 6.6
82195, 10.0
82575, 5.7
82667, 4.6
82851, 4.6
82869, 4.4
82905, 5.9
82951, 4.5
83038, 14.9
83077, 5.5
83086, 5.1
83113, 5.6
83295, 9.3
83512, 6.7
83600, 6.6
83645, 6.0
83668, 6.4
83770, 6.8
83945, 6.7
83999, 5.2
84017, 4.6
84126, 4.4
84135, 5.4
84328, 4.5
84628, 19.8
84631, 5.1
84653, 14.2
84933, 11.9
85085, 6.3
85429, 5.3
85449, 5.7
85626, 7.5
85791, 4.8
85849, 11.7
85891, 4.5
85939, 5.3
85991, 6.1
86212, 7.2
86301, 4.6
86303, 6.1
86313, 4.5
86327, 7.5
86368, 4.9
86643, 4.6
86931, 7.7
86952, 5.3
86966, 14.3
87081, 8.8
87130, 5.2
87375, 4.8
87442, 6.5
87473, 8.7
87754, 4.5
87818, 9.1
87876, 6.6
87911, 4.7
88150, 5.8
88216, 5.2
88288, 5.0
88619, 6.5
88675, 4.6
88684, 5.6
88716, 5.1
88862, 4.4
89043, 4.6
89290, 6.0
89291, 6.7
89517, 6.4
89593, 6.9
90042, 4.4
90053, 5.9
90252, 4.4
90452, 13.6
90462, 9.8
90573, 9.8
90633, 5.4
90740, 5.7
90786, 4.9
90947, 9.4
91121, 6.3
91184, 4.5
91300, 5.4
91761, 11.1
91783, 7.9
92135, 4.4
92230, 6.9
92447, 8.6
92452, 7.7
92777, 5.3
92845, 6.7
93144, 7.4
93156, 4.8
93221, 4.5
93562, 5.7
93570, 5.7
93625, 4.7
93759, 6.2
93912, 5.3
93918, 6.3
94062, 4.3
94111, 4.7
94259, 4.4
94425, 4.7
94862, 6.0
94931, 4.8
95193, 5.5
95868, 4.3
96389, 4.6
96436, 4.8
96451, 4.8
96455, 4.8
96593, 8.4
96758, 4.9
97093, 8.9
97214, 4.7
97244, 5.0
97285, 7.4
97306, 7.5
97510, 5.4
97627, 4.9
97636, 5.3
98034, 8.9
98151, 5.3
98386, 4.5
98496, 4.7
98546, 4.7
98847, 12.0
98905, 4.8
98918, 5.9
99095, 6.9
99097, 6.6
99101, 6.6
99110, 5.1
99112, 6.6
99113, 6.8
99546, 4.3
99741, 9.4
99978, 5.0
100236, 8.2
100630, 9.1
100664, 5.3
100772, 5.9
101981, 5.7
102146, 6.4
102363, 4.3
102437, 7.7
102438, 7.5
102440, 7.7
102461, 7.7
102506, 4.7
102560, 6.3
102843, 8.7
102971, 6.9
103045, 5.0
103313, 5.7
103782, 6.7
103815, 6.7
104032, 8.4
104349, 6.2
104414, 5.6
104427, 6.5
104461, 6.0
104463, 5.0
104517, 6.3
104721, 5.5
104953, 5.9
105021, 5.4
105396, 5.3
105546, 5.2
106034, 5.7
106036, 5.7
106044, 5.7
106063, 5.6
106581, 6.1
106700, 4.5
106736, 5.2
106772, 5.5
106883, 8.0
106955, 6.3
107009, 13.1
107043, 5.7
107124, 10.1
107218, 9.3
107234, 5.8
107491, 8.0
107810, 5.4
107978, 5.0
108032, 5.1
108081, 4.6
108457, 7.2
108458, 7.3
108459, 7.3
108473, 8.0
108495, 7.4
108503, 7.4
108637, 4.9
109122, 5.6
109588, 6.4
109592, 6.4
109644, 5.4
109823, 5.0
109913, 6.4
109965, 6.0
110012, 5.4
110046, 4.6
110387, 6.2
110580, 4.3
110721, 5.2
110730, 5.3
110935, 5.9
110946, 6.6
111005, 5.2
111008, 5.2
111187, 4.7
111364, 7.9
111663, 5.1
112085, 4.3
112500, 4.4
112721, 5.6
112726, 5.7
112951, 4.9
114872, 5.4
115360, 4.8
119737, 6.1
119865, 6.2
120062, 6.3
